UniprotID,Results,Uniprot_NEorER,Uniprot_subcell
Q13563,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q13563', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'O35245'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15692563'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21406692'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '27259053'}], 'value': 'PKD2 localization to the plasma and ciliary membranes requires PKD1. PKD1:PKD2 interaction is required to reach the Golgi apparatus form endoplasmic reticulum and then traffic to the cilia (By similarity). Retained in the endoplasmic reticulum by interaction with PACS1 and PACS2 (PubMed:15692563). Detected on kidney tubule basolateral membranes and basal cytoplasmic vesicles (PubMed:10770959). Cell surface and cilium localization requires GANAB (PubMed:27259053). Detected on migrasomes and on extracellular exosomes in urine (PubMed:21406692)'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18695040'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '20881056'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '27259053'}], 'value': 'Cell projection, cilium membrane', 'id': 'SL-0305'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '27768895'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '27991905'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '28092368'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29899465'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30093605'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '10760273'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11854751'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15692563'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '20881056'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '28092368'}, {'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '10913159'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '27768895'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '27991905'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '28092368'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29899465'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30093605'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15692563'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19556541'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '26269590'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '27071085'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '27214281'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '27259053'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '28092368'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29899465'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30093605'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '27768895'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '27991905'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '28092368'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29899465'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30093605'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '10770959'}], 'value': 'Basolateral cell membrane', 'id': 'SL-0026'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '10770959'}], 'value': 'Cytoplasmic vesicle membrane', 'id': 'SL-0089'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'O35245'}], 'value': 'Golgi apparatus', 'id': 'SL-0132'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '37681898'}], 'value': 'Vesicle', 'id': 'SL-0498'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '37681898'}], 'value': 'Secreted, extracellular exosome', 'id': 'SL-0466'}}]}]}",1.0,"Cell projection, cilium membrane, Endoplasmic reticulum membrane, Cell membrane, Basolateral cell membrane, Cytoplasmic vesicle membrane, Golgi apparatus, Vesicle, Secreted, extracellular exosome"
Q8N766,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8N766', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22119785'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32439656'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32459176'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}]}]}",1.0,Endoplasmic reticulum membrane
Q9Y3Q3,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9Y3Q3', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '10852829'}], 'value': 'Probably cycles between compartments of the early secretatory pathway'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12237308'}], 'value': 'Endoplasmic reticulum-Golgi intermediate compartment membrane', 'id': 'SL-0099'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '10852829'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12237308'}], 'value': 'Golgi apparatus, cis-Golgi network membrane', 'id': 'SL-0068'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q6AY25'}], 'value': 'Golgi apparatus, Golgi stack membrane', 'id': 'SL-0136'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '10852829'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '16940185'}], 'value': 'Cytoplasmic vesicle, COPI-coated vesicle membrane', 'id': 'SL-0076'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}]}]}",1.0,"Endoplasmic reticulum-Golgi intermediate compartment membrane, Golgi apparatus, cis-Golgi network membrane, Golgi apparatus, Golgi stack membrane, Endoplasmic reticulum membrane, Cytoplasmic vesicle, COPI-coated vesicle membrane"
Q9NW15,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9NW15', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'value': 'Shows predominantly an intracellular localization with a weak expression in the cell membrane'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '20056604'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22075693'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22946059'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '20056604'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22075693'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22946059'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",0.0,Cell membrane
Q6UW02,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q6UW02', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Membrane', 'id': 'SL-0162'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}]}]}",0.0,Membrane
O00299,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'O00299', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q6MG61'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11551966'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11940526'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12681486'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '14613939'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '9139710'}], 'value': 'Mostly in the nucleus including in the nuclear membrane (PubMed:9139710, PubMed:12681486). Small amount in the cytoplasm and the plasma membrane (PubMed:9139710). Exists both as soluble cytoplasmic protein and as membrane protein with probably a single transmembrane domain (PubMed:11940526, PubMed:11551966, PubMed:14613939, PubMed:12681486, PubMed:9139710). Might not be present in the nucleus of cardiac cells (By similarity)'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12681486'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '9139710'}], 'value': 'Nucleus', 'id': 'SL-0191'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '9139710'}], 'value': 'Nucleus membrane', 'id': 'SL-0182'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '10793131'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11551966'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12681486'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '9139710'}, {'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '11978800'}, {'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '14613939'}], 'value': 'Cytoplasm', 'id': 'SL-0086'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11551966'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11940526'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '14613939'}, {'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '11978800'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11551966'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '14613939'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q6MG61'}], 'value': 'Endoplasmic reticulum', 'id': 'SL-0095'}}]}]}",1.0,"Nucleus, Nucleus membrane, Cytoplasm, Cell membrane, Endoplasmic reticulum"
Q8TCT9,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8TCT9', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15998642'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12077416'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15385547'}], 'value': 'Membrane', 'id': 'SL-0162'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}, 'orientation': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12077416'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15385547'}], 'value': 'Lumenal side', 'id': 'SL-9914'}}]}, {'commentType': 'SUBCELLULAR LOCATION', 'molecule': 'Isoform 4', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9D8V0'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9D8V0'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,"Endoplasmic reticulum membrane, Membrane, Cell membrane"
O15533,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'O15533', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}]}]}",1.0,Endoplasmic reticulum membrane
Q96S52,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q96S52', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11483512'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11483512'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
P21964,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'P21964', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'molecule': 'Isoform Soluble', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11559542'}], 'value': 'Cytoplasm', 'id': 'SL-0086'}}]}, {'commentType': 'SUBCELLULAR LOCATION', 'molecule': 'Isoform Membrane-bound', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21846718'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21846718'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}, 'orientation': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21846718'}], 'value': 'Extracellular side', 'id': 'SL-9911'}}]}]}",0.0,"Cytoplasm, Cell membrane"
P04844,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'P04844', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'F1PCT7'}], 'value': 'Endoplasmic reticulum', 'id': 'SL-0095'}}, {'location': {'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,"Endoplasmic reticulum, Endoplasmic reticulum membrane"
P19224,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'P19224', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'value': 'Microsome', 'id': 'SL-0166'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}]}]}",1.0,"Microsome, Endoplasmic reticulum membrane"
Q13724,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q13724', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '7635146'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'O88941'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}]}]}",1.0,Endoplasmic reticulum membrane
Q5BJH7,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q5BJH7', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '26077767'}], 'value': 'Shuttles between the endoplasmic reticulum, the intermediate compartment and the Golgi apparatus'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '26077767'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '26077767'}], 'value': 'Golgi apparatus membrane', 'id': 'SL-0134'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '26077767'}], 'value': 'Endoplasmic reticulum-Golgi intermediate compartment membrane', 'id': 'SL-0099'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,"Endoplasmic reticulum membrane, Golgi apparatus membrane, Endoplasmic reticulum-Golgi intermediate compartment membrane"
Q9Y282,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9Y282', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'value': 'Cycles between the endoplasmic reticulum and the Golgi'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15308636'}], 'value': 'Endoplasmic reticulum-Golgi intermediate compartment membrane', 'id': 'SL-0099'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15308636'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15308636'}], 'value': 'Golgi apparatus, cis-Golgi network membrane', 'id': 'SL-0068'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15308636'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15308636'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15308636'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,"Endoplasmic reticulum-Golgi intermediate compartment membrane, Golgi apparatus, cis-Golgi network membrane, Endoplasmic reticulum membrane"
Q9P035,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9P035', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18554506'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18554506'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
O60831,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'O60831', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '17975142'}], 'value': 'Endosome membrane', 'id': 'SL-0100'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '17975142'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",0.0,Endosome membrane
O75915,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'O75915', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9ES40'}], 'value': 'Also exists as a soluble form in the cytoplasm. Associated with microtubules'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9ES40'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9ES40'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9ES40'}], 'value': 'Cytoplasm', 'id': 'SL-0086'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9ES40'}], 'value': 'Cytoplasm, cytoskeleton', 'id': 'SL-0090'}}]}]}",1.0,"Endoplasmic reticulum membrane, Cell membrane, Cytoplasm, Cytoplasm, cytoskeleton"
Q5T9L3,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q5T9L3', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18160347'}], 'value': 'Co-localizes with the adaptin AP2A2 at distinct punctae'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16678095'}], 'value': 'Golgi apparatus membrane', 'id': 'SL-0134'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16678095'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16678095'}], 'value': 'Cytoplasmic vesicle membrane', 'id': 'SL-0089'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16678095'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18160347'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18160347'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18160347'}], 'value': 'Golgi apparatus membrane', 'id': 'SL-0134'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '18160347'}], 'value': 'Early endosome membrane', 'id': 'SL-0093'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,"Golgi apparatus membrane, Cytoplasmic vesicle membrane, Cell membrane, Endoplasmic reticulum membrane, Golgi apparatus membrane, Early endosome membrane"
